time,rel_time(sec),velocity(c/s)
2019-05-23T03:55:56.000000,6956.0,-156.1409912109375
2019-05-23T03:55:57.000000,6957.0,-162.13616943359375
2019-05-23T03:55:58.000000,6958.0,-50.1313591003418
2019-05-23T03:55:59.000000,6959.0,-62.12653732299805
2019-05-23T03:56:00.000000,6960.0,-135.12171936035156
2019-05-23T03:56:01.000000,6961.0,-64.11689758300781
2019-05-23T03:56:02.000000,6962.0,-88.1120834350586
2019-05-23T03:56:03.000000,6963.0,-42.10726165771485
2019-05-23T03:56:04.000000,6964.0,106.8975601196289
2019-05-23T03:56:05.000000,6965.0,-93.09761810302734
2019-05-23T03:56:06.000000,6966.0,-130.09280395507812
2019-05-23T03:56:07.000000,6967.0,-37.087982177734375
2019-05-23T03:56:08.000000,6968.0,-29.083162307739254
2019-05-23T03:56:09.000000,6969.0,59.921653747558594
2019-05-23T03:56:10.000000,6970.0,-119.07352447509766
2019-05-23T03:56:11.000000,6971.0,-161.06869506835938
2019-05-23T03:56:12.000000,6972.0,-154.06387329101562
2019-05-23T03:56:13.000000,6973.0,-143.05905151367188
2019-05-23T03:56:14.000000,6974.0,44.94575500488281
2019-05-23T03:56:15.000000,6975.0,-91.04942321777344
2019-05-23T03:56:16.000000,6976.0,-140.04461669921875
2019-05-23T03:56:17.000000,6977.0,-174.039794921875
2019-05-23T03:56:18.000000,6978.0,-202.03497314453125
2019-05-23T03:56:19.000000,6979.0,-60.03014755249024
2019-05-23T03:56:20.000000,6980.0,-176.02532958984375
2019-05-23T03:56:21.000000,6981.0,-62.0205078125
2019-05-23T03:56:22.000000,6982.0,-12.015689849853516
2019-05-23T03:56:23.000000,6983.0,-154.0108642578125
2019-05-23T03:56:24.000000,6984.0,-67.00605010986328
2019-05-23T03:56:25.000000,6985.0,-128.001220703125
2019-05-23T03:56:26.000000,6986.0,-62.99641036987305
2019-05-23T03:56:27.000000,6987.0,1.0084075927734375
2019-05-23T03:56:28.000000,6988.0,-1.986772537231445
2019-05-23T03:56:29.000000,6989.0,-7.981953144073486
2019-05-23T03:56:30.000000,6990.0,-194.9771423339844
2019-05-23T03:56:31.000000,6991.0,-80.9723129272461
2019-05-23T03:56:32.000000,6992.0,-14.96749496459961
2019-05-23T03:56:33.000000,6993.0,6.037324905395508
2019-05-23T03:56:34.000000,6994.0,38.04214477539063
2019-05-23T03:56:35.000000,6995.0,-144.95303344726562
2019-05-23T03:56:36.000000,6996.0,-114.9482192993164
2019-05-23T03:56:37.000000,6997.0,-164.94338989257812
2019-05-23T03:56:38.000000,6998.0,-43.938575744628906
2019-05-23T03:56:39.000000,6999.0,54.06624221801758
2019-05-23T03:56:40.000000,7000.0,-172.92892456054688
2019-05-23T03:56:41.000000,7001.0,-82.92411804199219
2019-05-23T03:56:42.000000,7002.0,-122.91929626464844
2019-05-23T03:56:43.000000,7003.0,-78.91448211669922
2019-05-23T03:56:44.000000,7004.0,45.09033966064453
2019-05-23T03:56:45.000000,7005.0,-89.90483856201172
2019-05-23T03:56:46.000000,7006.0,-46.900020599365234
2019-05-23T03:56:47.000000,7007.0,-87.89520263671875
2019-05-23T03:56:48.000000,7008.0,29.109619140625
2019-05-23T03:56:49.000000,7009.0,107.11444091796876
2019-05-23T03:56:50.000000,7010.0,-81.88074493408203
2019-05-23T03:56:51.000000,7011.0,-12.87592315673828
2019-05-23T03:56:52.000000,7012.0,72.12889862060547
2019-05-23T03:56:53.000000,7013.0,36.13371658325195
2019-05-23T03:56:54.000000,7014.0,-101.86146545410156
2019-05-23T03:56:55.000000,7015.0,-98.8566436767578
2019-05-23T03:56:56.000000,7016.0,4.148174285888672
2019-05-23T03:56:57.000000,7017.0,-61.84700775146485
2019-05-23T03:56:58.000000,7018.0,-71.8421859741211
2019-05-23T03:56:59.000000,7019.0,-63.83736801147461
2019-05-23T03:57:00.000000,7020.0,-61.83254623413086
2019-05-23T03:57:01.000000,7021.0,-116.82772827148438
2019-05-23T03:57:02.000000,7022.0,-11.822909355163574
2019-05-23T03:57:03.000000,7023.0,137.18191528320312
2019-05-23T03:57:04.000000,7024.0,-12.813270568847656
2019-05-23T03:57:05.000000,7025.0,22.19154930114746
2019-05-23T03:57:06.000000,7026.0,2.196369171142578
2019-05-23T03:57:07.000000,7027.0,-76.79881286621094
2019-05-23T03:57:08.000000,7028.0,71.20600891113281
2019-05-23T03:57:09.000000,7029.0,61.21083068847656
2019-05-23T03:57:10.000000,7030.0,51.21564865112305
2019-05-23T03:57:11.000000,7031.0,-12.779533386230469
2019-05-23T03:57:12.000000,7032.0,17.22528648376465
2019-05-23T03:57:13.000000,7033.0,81.2301025390625
2019-05-23T03:57:14.000000,7034.0,-127.76507568359376
2019-05-23T03:57:15.000000,7035.0,-22.760255813598636
2019-05-23T03:57:16.000000,7036.0,88.24456787109375
2019-05-23T03:57:17.000000,7037.0,27.24938201904297
2019-05-23T03:57:18.000000,7038.0,38.25420379638672
2019-05-23T03:57:19.000000,7039.0,-51.7409782409668
2019-05-23T03:57:20.000000,7040.0,71.26383972167969
2019-05-23T03:57:21.000000,7041.0,99.26866149902344
2019-05-23T03:57:22.000000,7042.0,52.27347946166992
2019-05-23T03:57:23.000000,7043.0,105.2782974243164
2019-05-23T03:57:24.000000,7044.0,-51.71688079833984
2019-05-23T03:57:25.000000,7045.0,-16.712059020996094
2019-05-23T03:57:26.000000,7046.0,84.29276275634766
2019-05-23T03:57:27.000000,7047.0,94.29757690429688
2019-05-23T03:57:28.000000,7048.0,56.30239868164063
2019-05-23T03:57:29.000000,7049.0,-63.69278335571289
2019-05-23T03:57:30.000000,7050.0,2.312037467956543
2019-05-23T03:57:31.000000,7051.0,22.316856384277344
2019-05-23T03:57:32.000000,7052.0,96.3216781616211
2019-05-23T03:57:33.000000,7053.0,166.32650756835938
2019-05-23T03:57:34.000000,7054.0,16.331315994262695
2019-05-23T03:57:35.000000,7055.0,13.33613395690918
2019-05-23T03:57:36.000000,7056.0,68.34095764160156
2019-05-23T03:57:37.000000,7057.0,55.34577560424805
2019-05-23T03:57:38.000000,7058.0,27.35059356689453
2019-05-23T03:57:39.000000,7059.0,47.355411529541016
2019-05-23T03:57:40.000000,7060.0,80.3602294921875
2019-05-23T03:57:41.000000,7061.0,99.36505126953124
2019-05-23T03:57:42.000000,7062.0,69.369873046875
2019-05-23T03:57:43.000000,7063.0,-49.62530899047852
2019-05-23T03:57:44.000000,7064.0,43.37950897216797
2019-05-23T03:57:45.000000,7065.0,103.38433074951172
2019-05-23T03:57:46.000000,7066.0,95.38915252685548
2019-05-23T03:57:47.000000,7067.0,151.39398193359375
2019-05-23T03:57:48.000000,7068.0,-27.60121154785156
2019-05-23T03:57:49.000000,7069.0,-52.59639358520508
2019-05-23T03:57:50.000000,7070.0,77.4084243774414
2019-05-23T03:57:51.000000,7071.0,78.41324615478516
2019-05-23T03:57:52.000000,7072.0,106.4180679321289
2019-05-23T03:57:53.000000,7073.0,47.42288589477539
2019-05-23T03:57:54.000000,7074.0,-3.572294235229492
2019-05-23T03:57:55.000000,7075.0,81.43252563476562
2019-05-23T03:57:56.000000,7076.0,97.43734741210938
2019-05-23T03:57:57.000000,7077.0,20.442163467407227
2019-05-23T03:57:58.000000,7078.0,24.446983337402344
2019-05-23T03:57:59.000000,7079.0,15.45180320739746
2019-05-23T03:58:00.000000,7080.0,32.45662307739258
2019-05-23T03:58:01.000000,7081.0,123.4614486694336
2019-05-23T03:58:02.000000,7082.0,42.46626281738281
2019-05-23T03:58:03.000000,7083.0,52.4710807800293
2019-05-23T03:58:04.000000,7084.0,129.47589111328125
2019-05-23T03:58:05.000000,7085.0,89.48072052001953
2019-05-23T03:58:06.000000,7086.0,91.48554229736328
2019-05-23T03:58:07.000000,7087.0,56.4903564453125
2019-05-23T03:58:08.000000,7088.0,35.49517822265625
2019-05-23T03:58:09.000000,7089.0,51.5
2019-05-23T03:58:10.000000,7090.0,180.50482177734372
2019-05-23T03:58:11.000000,7091.0,209.5096435546875
2019-05-23T03:58:12.000000,7092.0,0.5144567489624023
2019-05-23T03:58:13.000000,7093.0,-35.4807243347168
2019-05-23T03:58:14.000000,7094.0,-36.47590637207031
2019-05-23T03:58:15.000000,7095.0,-7.471084594726562
2019-05-23T03:58:16.000000,7096.0,83.53373718261719
2019-05-23T03:58:17.000000,7097.0,27.538555145263672
2019-05-23T03:58:18.000000,7098.0,-15.456626892089844
2019-05-23T03:58:19.000000,7099.0,-59.451805114746094
2019-05-23T03:58:20.000000,7100.0,13.55301284790039
2019-05-23T03:58:21.000000,7101.0,85.55783081054688
2019-05-23T03:58:22.000000,7102.0,43.56265258789063
2019-05-23T03:58:23.000000,7103.0,46.56747055053711
2019-05-23T03:58:24.000000,7104.0,-7.427709102630615
2019-05-23T03:58:25.000000,7105.0,47.577110290527344
2019-05-23T03:58:26.000000,7106.0,88.5819320678711
2019-05-23T03:58:27.000000,7107.0,65.58674621582031
2019-05-23T03:58:28.000000,7108.0,35.59156799316406
2019-05-23T03:58:29.000000,7109.0,75.59638977050781
2019-05-23T03:58:30.000000,7110.0,43.6012077331543
2019-05-23T03:58:31.000000,7111.0,82.60602569580078
2019-05-23T03:58:32.000000,7112.0,409.61083984375
2019-05-23T03:58:33.000000,7113.0,-432.3843383789063
2019-05-23T03:58:34.000000,7114.0,-844.3795166015625
2019-05-23T03:58:35.000000,7115.0,59.62530517578125
2019-05-23T03:58:36.000000,7116.0,-89.369873046875
2019-05-23T03:58:37.000000,7117.0,-21.36505508422852
2019-05-23T03:58:38.000000,7118.0,294.6397705078125
2019-05-23T03:58:39.000000,7119.0,151.64459228515625
2019-05-23T03:58:40.000000,7120.0,384.6494140625
2019-05-23T03:58:41.000000,7121.0,298.6542358398437
2019-05-23T03:58:42.000000,7122.0,242.65902709960935
2019-05-23T03:58:43.000000,7123.0,325.66387939453125
2019-05-23T03:58:44.000000,7124.0,211.66867065429688
2019-05-23T03:58:45.000000,7125.0,330.67352294921875
2019-05-23T03:58:46.000000,7126.0,434.6783142089844
2019-05-23T03:58:47.000000,7127.0,431.6831359863281
2019-05-23T03:58:48.000000,7128.0,462.6879577636719
2019-05-23T03:58:49.000000,7129.0,436.6927795410156
2019-05-23T03:58:50.000000,7130.0,423.6976013183594
2019-05-23T03:58:51.000000,7131.0,454.7024230957031
2019-05-23T03:58:52.000000,7132.0,480.7072448730469
2019-05-23T03:58:53.000000,7133.0,515.7120361328125
2019-05-23T03:58:54.000000,7134.0,538.7168579101562
2019-05-23T03:58:55.000000,7135.0,565.7216796875
2019-05-23T03:58:56.000000,7136.0,553.7265014648438
2019-05-23T03:58:57.000000,7137.0,521.7313232421875
2019-05-23T03:58:58.000000,7138.0,619.7361450195312
2019-05-23T03:58:59.000000,7139.0,636.740966796875
2019-05-23T03:59:00.000000,7140.0,562.7457885742188
2019-05-23T03:59:01.000000,7141.0,674.7506103515625
2019-05-23T03:59:02.000000,7142.0,691.7554321289062
2019-05-23T03:59:03.000000,7143.0,609.76025390625
2019-05-23T03:59:04.000000,7144.0,712.7650756835938
2019-05-23T03:59:05.000000,7145.0,746.7698974609375
2019-05-23T03:59:06.000000,7146.0,645.7747192382812
2019-05-23T03:59:07.000000,7147.0,684.779541015625
2019-05-23T03:59:08.000000,7148.0,775.7843627929688
2019-05-23T03:59:09.000000,7149.0,755.7891845703125
2019-05-23T03:59:10.000000,7150.0,725.7940063476562
2019-05-23T03:59:11.000000,7151.0,665.798828125
2019-05-23T03:59:12.000000,7152.0,693.8036499023438
2019-05-23T03:59:13.000000,7153.0,765.8084716796875
2019-05-23T03:59:14.000000,7154.0,727.8132934570312
2019-05-23T03:59:15.000000,7155.0,780.818115234375
2019-05-23T03:59:16.000000,7156.0,743.8229370117188
2019-05-23T03:59:17.000000,7157.0,682.8277587890625
2019-05-23T03:59:18.000000,7158.0,782.8325805664062
2019-05-23T03:59:19.000000,7159.0,767.8373413085938
2019-05-23T03:59:20.000000,7160.0,833.8421630859375
2019-05-23T03:59:21.000000,7161.0,800.8469848632812
2019-05-23T03:59:22.000000,7162.0,630.851806640625
2019-05-23T03:59:23.000000,7163.0,785.8566284179688
2019-05-23T03:59:24.000000,7164.0,922.8614501953124
2019-05-23T03:59:25.000000,7165.0,917.8662719726562
2019-05-23T03:59:26.000000,7166.0,852.87109375
2019-05-23T03:59:27.000000,7167.0,804.8759155273438
2019-05-23T03:59:28.000000,7168.0,868.8807373046875
2019-05-23T03:59:29.000000,7169.0,861.8855590820312
2019-05-23T03:59:30.000000,7170.0,845.890380859375
2019-05-23T03:59:31.000000,7171.0,839.8952026367188
2019-05-23T03:59:32.000000,7172.0,916.9000244140624
2019-05-23T03:59:33.000000,7173.0,938.9048461914062
2019-05-23T03:59:34.000000,7174.0,763.90966796875
2019-05-23T03:59:35.000000,7175.0,697.9144897460938
2019-05-23T03:59:36.000000,7176.0,768.9193115234375
2019-05-23T03:59:37.000000,7177.0,823.9241333007812
2019-05-23T03:59:38.000000,7178.0,881.928955078125
2019-05-23T03:59:39.000000,7179.0,897.9337768554688
2019-05-23T03:59:40.000000,7180.0,755.9385986328125
2019-05-23T03:59:41.000000,7181.0,745.9434204101562
2019-05-23T03:59:42.000000,7182.0,885.9482421875
2019-05-23T03:59:43.000000,7183.0,917.9530639648438
2019-05-23T03:59:44.000000,7184.0,917.9578857421876
2019-05-23T03:59:45.000000,7185.0,762.9627075195312
2019-05-23T03:59:46.000000,7186.0,779.9674682617188
2019-05-23T03:59:47.000000,7187.0,920.9722900390624
2019-05-23T03:59:48.000000,7188.0,863.9771118164062
2019-05-23T03:59:49.000000,7189.0,911.98193359375
2019-05-23T03:59:50.000000,7190.0,794.9867553710938
2019-05-23T03:59:51.000000,7191.0,708.9915771484375
2019-05-23T03:59:52.000000,7192.0,846.9963989257812
2019-05-23T03:59:53.000000,7193.0,851.001220703125
2019-05-23T03:59:54.000000,7194.0,806.0060424804688
2019-05-23T03:59:55.000000,7195.0,649.0108642578125
2019-05-23T03:59:56.000000,7196.0,727.0156860351562
2019-05-23T03:59:57.000000,7197.0,848.0205078125
2019-05-23T03:59:58.000000,7198.0,734.0253295898438
2019-05-23T03:59:59.000000,7199.0,818.0301513671875
2019-05-23T04:00:00.000000,7200.0,688.0349731445312
2019-05-23T04:00:01.000000,7201.0,656.039794921875
2019-05-23T04:00:02.000000,7202.0,832.0446166992188
2019-05-23T04:00:03.000000,7203.0,725.0494384765625
2019-05-23T04:00:04.000000,7204.0,748.0542602539062
2019-05-23T04:00:05.000000,7205.0,625.05908203125
2019-05-23T04:00:06.000000,7206.0,638.0639038085938
2019-05-23T04:00:07.000000,7207.0,877.0687255859375
2019-05-23T04:00:08.000000,7208.0,806.0735473632812
2019-05-23T04:00:09.000000,7209.0,777.078369140625
2019-05-23T04:00:10.000000,7210.0,626.0831909179688
2019-05-23T04:00:11.000000,7211.0,576.0880126953125
2019-05-23T04:00:12.000000,7212.0,661.0928344726562
2019-05-23T04:00:13.000000,7213.0,741.0975952148438
2019-05-23T04:00:14.000000,7214.0,808.1024169921875
2019-05-23T04:00:15.000000,7215.0,527.1072387695312
2019-05-23T04:00:16.000000,7216.0,573.112060546875
2019-05-23T04:00:17.000000,7217.0,682.1168823242188
2019-05-23T04:00:18.000000,7218.0,541.1217041015625
2019-05-23T04:00:19.000000,7219.0,621.1265258789062
2019-05-23T04:00:20.000000,7220.0,564.13134765625
2019-05-23T04:00:21.000000,7221.0,560.1361694335938
2019-05-23T04:00:22.000000,7222.0,671.1409912109375
2019-05-23T04:00:23.000000,7223.0,612.1458129882812
2019-05-23T04:00:24.000000,7224.0,553.150634765625
2019-05-23T04:00:25.000000,7225.0,579.1554565429688
2019-05-23T04:00:26.000000,7226.0,645.1602783203125
2019-05-23T04:00:27.000000,7227.0,597.1651000976562
2019-05-23T04:00:28.000000,7228.0,639.169921875
2019-05-23T04:00:29.000000,7229.0,607.1747436523438
2019-05-23T04:00:30.000000,7230.0,453.1795654296875
2019-05-23T04:00:31.000000,7231.0,633.1843872070312
2019-05-23T04:00:32.000000,7232.0,595.189208984375
2019-05-23T04:00:33.000000,7233.0,465.1940002441406
2019-05-23T04:00:34.000000,7234.0,538.1988525390625
2019-05-23T04:00:35.000000,7235.0,370.2036437988281
2019-05-23T04:00:36.000000,7236.0,445.2084655761719
2019-05-23T04:00:37.000000,7237.0,579.2133178710938
2019-05-23T04:00:38.000000,7238.0,500.2181091308594
2019-05-23T04:00:39.000000,7239.0,531.2229614257812
2019-05-23T04:00:40.000000,7240.0,463.2277526855469
2019-05-23T04:00:41.000000,7241.0,446.2325744628906
2019-05-23T04:00:42.000000,7242.0,516.2373657226562
2019-05-23T04:00:43.000000,7243.0,499.2422180175781
2019-05-23T04:00:44.000000,7244.0,398.2470397949219
2019-05-23T04:00:45.000000,7245.0,402.2518615722656
2019-05-23T04:00:46.000000,7246.0,441.2566833496094
2019-05-23T04:00:47.000000,7247.0,396.261474609375
2019-05-23T04:00:48.000000,7248.0,521.2662963867188
2019-05-23T04:00:49.000000,7249.0,492.2711181640625
2019-05-23T04:00:50.000000,7250.0,451.2759399414063
2019-05-23T04:00:51.000000,7251.0,464.28076171875
2019-05-23T04:00:52.000000,7252.0,391.28558349609375
2019-05-23T04:00:53.000000,7253.0,375.2904052734375
2019-05-23T04:00:54.000000,7254.0,239.29522705078125
2019-05-23T04:00:55.000000,7255.0,331.300048828125
2019-05-23T04:00:56.000000,7256.0,408.3048706054688
2019-05-23T04:00:57.000000,7257.0,366.3096923828125
2019-05-23T04:00:58.000000,7258.0,388.31451416015625
2019-05-23T04:00:59.000000,7259.0,225.31930541992188
2019-05-23T04:01:00.000000,7260.0,300.3241271972656
2019-05-23T04:01:01.000000,7261.0,327.3289489746094
2019-05-23T04:01:02.000000,7262.0,282.3337707519531
2019-05-23T04:01:03.000000,7263.0,335.3385925292969
2019-05-23T04:01:04.000000,7264.0,173.34341430664062
2019-05-23T04:01:05.000000,7265.0,261.3482360839844
2019-05-23T04:01:06.000000,7266.0,299.3530578613281
2019-05-23T04:01:07.000000,7267.0,288.3578796386719
2019-05-23T04:01:08.000000,7268.0,366.3627014160156
2019-05-23T04:01:09.000000,7269.0,196.36752319335935
2019-05-23T04:01:10.000000,7270.0,257.3723449707031
2019-05-23T04:01:11.000000,7271.0,261.3771667480469
2019-05-23T04:01:12.000000,7272.0,225.3819580078125
2019-05-23T04:01:13.000000,7273.0,287.3868103027344
2019-05-23T04:01:14.000000,7274.0,175.3916015625
2019-05-23T04:01:15.000000,7275.0,248.39642333984372
2019-05-23T04:01:16.000000,7276.0,237.4012451171875
2019-05-23T04:01:17.000000,7277.0,152.40606689453125
2019-05-23T04:01:18.000000,7278.0,109.410888671875
2019-05-23T04:01:19.000000,7279.0,145.41571044921875
2019-05-23T04:01:20.000000,7280.0,306.4205322265625
2019-05-23T04:01:21.000000,7281.0,176.42535400390625
2019-05-23T04:01:22.000000,7282.0,159.43017578125
2019-05-23T04:01:23.000000,7283.0,120.43498992919922
2019-05-23T04:01:24.000000,7284.0,68.43980407714844
2019-05-23T04:01:25.000000,7285.0,219.44461059570312
2019-05-23T04:01:26.000000,7286.0,142.44943237304688
2019-05-23T04:01:27.000000,7287.0,181.45425415039065
2019-05-23T04:01:28.000000,7288.0,101.4590835571289
2019-05-23T04:01:29.000000,7289.0,106.46389770507812
2019-05-23T04:01:30.000000,7290.0,250.46871948242188
2019-05-23T04:01:31.000000,7291.0,43.473541259765625
2019-05-23T04:01:32.000000,7292.0,92.47835540771484
2019-05-23T04:01:33.000000,7293.0,76.4831771850586
2019-05-23T04:01:34.000000,7294.0,4.487998008728027
2019-05-23T04:01:35.000000,7295.0,97.4928207397461
2019-05-23T04:01:36.000000,7296.0,58.49763488769531
2019-05-23T04:01:37.000000,7297.0,105.50245666503906
2019-05-23T04:01:38.000000,7298.0,-25.49272346496582
2019-05-23T04:01:39.000000,7299.0,-10.48790454864502
2019-05-23T04:01:40.000000,7300.0,90.51691436767578
2019-05-23T04:01:41.000000,7301.0,-36.47826385498047
2019-05-23T04:01:42.000000,7302.0,52.526554107666016
2019-05-23T04:01:43.000000,7303.0,5.531373977661133
2019-05-23T04:01:44.000000,7304.0,27.53619384765625
2019-05-23T04:01:45.000000,7305.0,147.541015625
2019-05-23T04:01:46.000000,7306.0,-5.45416784286499
2019-05-23T04:01:47.000000,7307.0,-9.449348449707031
2019-05-23T04:01:48.000000,7308.0,1.555471420288086
2019-05-23T04:01:49.000000,7309.0,20.560291290283203
2019-05-23T04:01:50.000000,7310.0,110.56510925292967
2019-05-23T04:01:51.000000,7311.0,28.56993103027344
2019-05-23T04:01:52.000000,7312.0,-46.42525100708008
2019-05-23T04:01:53.000000,7313.0,10.57956886291504
2019-05-23T04:01:54.000000,7314.0,11.584388732910156
2019-05-23T04:01:55.000000,7315.0,-33.410789489746094
2019-05-23T04:01:56.000000,7316.0,-1.4059724807739258
2019-05-23T04:01:57.000000,7317.0,-62.401153564453125
2019-05-23T04:01:58.000000,7318.0,-74.39633178710938
2019-05-23T04:01:59.000000,7319.0,19.60848617553711
2019-05-23T04:02:00.000000,7320.0,-12.386693954467772
2019-05-23T04:02:01.000000,7321.0,-66.38187408447266
2019-05-23T04:02:02.000000,7322.0,-40.37705612182617
2019-05-23T04:02:03.000000,7323.0,-10.372236251831056
2019-05-23T04:02:04.000000,7324.0,8.632583618164062
2019-05-23T04:02:05.000000,7325.0,-16.36259651184082
2019-05-23T04:02:06.000000,7326.0,-115.35778045654295
2019-05-23T04:02:07.000000,7327.0,-103.35295867919922
2019-05-23T04:02:08.000000,7328.0,-37.34813690185547
2019-05-23T04:02:09.000000,7329.0,-16.343318939208984
2019-05-23T04:02:10.000000,7330.0,-16.338499069213867
2019-05-23T04:02:11.000000,7331.0,-99.33367919921876
2019-05-23T04:02:12.000000,7332.0,-99.328857421875
2019-05-23T04:02:13.000000,7333.0,-6.324041366577148
2019-05-23T04:02:14.000000,7334.0,-53.31922149658203
2019-05-23T04:02:15.000000,7335.0,-207.31439208984372
2019-05-23T04:02:16.000000,7336.0,-158.3095703125
2019-05-23T04:02:17.000000,7337.0,-108.30476379394533
2019-05-23T04:02:18.000000,7338.0,-183.29995727539065
2019-05-23T04:02:19.000000,7339.0,-68.29512023925781
2019-05-23T04:02:20.000000,7340.0,-94.2903060913086
2019-05-23T04:02:21.000000,7341.0,-219.28549194335935
2019-05-23T04:02:22.000000,7342.0,-179.28067016601562
2019-05-23T04:02:23.000000,7343.0,-124.27584838867188
2019-05-23T04:02:24.000000,7344.0,-99.27102661132812
2019-05-23T04:02:25.000000,7345.0,-153.26620483398438
2019-05-23T04:02:26.000000,7346.0,-124.26139068603516
2019-05-23T04:02:27.000000,7347.0,-99.2565689086914
2019-05-23T04:02:28.000000,7348.0,-115.25174713134766
2019-05-23T04:02:29.000000,7349.0,-122.2469253540039
2019-05-23T04:02:30.000000,7350.0,-174.24209594726562
2019-05-23T04:02:31.000000,7351.0,-211.2373046875
2019-05-23T04:02:32.000000,7352.0,-201.23248291015625
2019-05-23T04:02:33.000000,7353.0,-68.22764587402344
2019-05-23T04:02:34.000000,7354.0,-104.22283172607422
2019-05-23T04:02:35.000000,7355.0,-229.218017578125
2019-05-23T04:02:36.000000,7356.0,-207.21319580078125
2019-05-23T04:02:37.000000,7357.0,-206.2083740234375
2019-05-23T04:02:38.000000,7358.0,-176.20355224609375
2019-05-23T04:02:39.000000,7359.0,-231.19873046875
2019-05-23T04:02:40.000000,7360.0,-235.19390869140625
2019-05-23T04:02:41.000000,7361.0,-188.1890869140625
2019-05-23T04:02:42.000000,7362.0,-244.18426513671875
2019-05-23T04:02:43.000000,7363.0,-160.179443359375
2019-05-23T04:02:44.000000,7364.0,-162.17462158203125
2019-05-23T04:02:45.000000,7365.0,-228.1698303222656
2019-05-23T04:02:46.000000,7366.0,-187.16500854492188
2019-05-23T04:02:47.000000,7367.0,-121.1601791381836
2019-05-23T04:02:48.000000,7368.0,-73.15535736083984
2019-05-23T04:02:49.000000,7369.0,-174.15054321289062
2019-05-23T04:02:50.000000,7370.0,-166.14572143554688
2019-05-23T04:02:51.000000,7371.0,-160.14089965820312
2019-05-23T04:02:52.000000,7372.0,-243.13607788085935
2019-05-23T04:02:53.000000,7373.0,-129.13125610351562
2019-05-23T04:02:54.000000,7374.0,-168.12643432617188
2019-05-23T04:02:55.000000,7375.0,-274.1216125488281
2019-05-23T04:02:56.000000,7376.0,-176.11679077148438
2019-05-23T04:02:57.000000,7377.0,-139.11196899414062
2019-05-23T04:02:58.000000,7378.0,-187.107177734375
2019-05-23T04:02:59.000000,7379.0,-244.10235595703125
2019-05-23T04:03:00.000000,7380.0,-209.0975341796875
2019-05-23T04:03:01.000000,7381.0,-191.09271240234372
2019-05-23T04:03:02.000000,7382.0,-166.087890625
2019-05-23T04:03:03.000000,7383.0,-69.08306884765625
2019-05-23T04:03:04.000000,7384.0,-148.0782470703125
2019-05-23T04:03:05.000000,7385.0,-204.07342529296875
2019-05-23T04:03:06.000000,7386.0,-230.068603515625
2019-05-23T04:03:07.000000,7387.0,-163.06378173828125
2019-05-23T04:03:08.000000,7388.0,-41.05896759033203
2019-05-23T04:03:09.000000,7389.0,-173.05413818359375
2019-05-23T04:03:10.000000,7390.0,-136.04933166503906
2019-05-23T04:03:11.000000,7391.0,-121.04450988769533
2019-05-23T04:03:12.000000,7392.0,-264.0397033691406
2019-05-23T04:03:13.000000,7393.0,-182.03488159179688
2019-05-23T04:03:14.000000,7394.0,-196.03005981445312
2019-05-23T04:03:15.000000,7395.0,-257.0252380371094
2019-05-23T04:03:16.000000,7396.0,-202.0204162597656
2019-05-23T04:03:17.000000,7397.0,-127.01559448242188
2019-05-23T04:03:18.000000,7398.0,-118.01077270507812
2019-05-23T04:03:19.000000,7399.0,-232.0059509277344
2019-05-23T04:03:20.000000,7400.0,-237.00112915039065
2019-05-23T04:03:21.000000,7401.0,-162.99630737304688
2019-05-23T04:03:22.000000,7402.0,-161.99148559570312
2019-05-23T04:03:23.000000,7403.0,-210.98666381835935
2019-05-23T04:03:24.000000,7404.0,-190.9818420410156
2019-05-23T04:03:25.000000,7405.0,-159.97705078125
2019-05-23T04:03:26.000000,7406.0,-177.97222900390625
2019-05-23T04:03:27.000000,7407.0,-114.96739959716795
2019-05-23T04:03:28.000000,7408.0,-122.96257781982422
2019-05-23T04:03:29.000000,7409.0,-162.957763671875
2019-05-23T04:03:30.000000,7410.0,-137.95294189453125
2019-05-23T04:03:31.000000,7411.0,-124.9481201171875
2019-05-23T04:03:32.000000,7412.0,-116.94329833984376
2019-05-23T04:03:33.000000,7413.0,-139.9384765625
2019-05-23T04:03:34.000000,7414.0,-111.93366241455078
2019-05-23T04:03:35.000000,7415.0,-138.9288330078125
2019-05-23T04:03:36.000000,7416.0,-203.92401123046875
2019-05-23T04:03:37.000000,7417.0,-123.91920471191406
2019-05-23T04:03:38.000000,7418.0,-38.91438293457031
2019-05-23T04:03:39.000000,7419.0,-76.90956115722656
2019-05-23T04:03:40.000000,7420.0,-190.90475463867188
2019-05-23T04:03:41.000000,7421.0,-182.89993286132807
2019-05-23T04:03:42.000000,7422.0,-94.89510345458984
2019-05-23T04:03:43.000000,7423.0,-199.89028930664065
2019-05-23T04:03:44.000000,7424.0,-220.88546752929688
2019-05-23T04:03:45.000000,7425.0,-84.88064575195312
2019-05-23T04:03:46.000000,7426.0,-148.87582397460938
2019-05-23T04:03:47.000000,7427.0,-28.87100601196289
2019-05-23T04:03:48.000000,7428.0,46.1338119506836
2019-05-23T04:03:49.000000,7429.0,-175.86135864257812
2019-05-23T04:03:50.000000,7430.0,-41.85654830932617
2019-05-23T04:03:51.000000,7431.0,-43.85173034667969
2019-05-23T04:03:52.000000,7432.0,-107.84690856933594
